,longitude,latitude,housing_median_age,total_rooms,total_bedrooms,population,households,median_income,median_house_value,ocean_proximity
2082,-118.2,34.02,48.0,2230.0,593.0,2419.0,598.0,2.3944,0.6772691290494588,<1H OCEAN
2083,-118.28,33.99,38.0,1454.0,323.0,1098.0,297.0,1.5109,0.6596846688521621,<1H OCEAN
2084,-121.94,37.83,11.0,2836.0,373.0,959.0,335.0,10.5815,-1.0211299555747682,INLAND
2085,-122.19,37.8,48.0,1694.0,259.0,610.0,238.0,4.744,-1.3345529762504682,NEAR BAY
2086,-118.25,33.9,37.0,2119.0,442.0,1372.0,406.0,1.9605,0.6595847571464941,<1H OCEAN
2087,-118.25,33.79,38.0,1730.0,460.0,1724.0,424.0,2.7308,0.6249153952802318,NEAR OCEAN
2088,-121.06,38.88,17.0,7635.0,1284.0,3096.0,1227.0,4.2917,-0.8917442967366973,INLAND
2089,-122.19,39.53,34.0,2679.0,533.0,1287.0,505.0,2.165,-1.1395752826423629,INLAND
2090,-117.2,32.83,36.0,1089.0,240.0,623.0,226.0,2.5909,1.2145942821237055,NEAR OCEAN
2091,-117.86,33.79,31.0,3523.0,922.0,2660.0,949.0,3.1792,0.7134371665007196,<1H OCEAN
2092,-124.01,40.89,28.0,1470.0,336.0,811.0,314.0,2.4559,-2.1822538429775866,<1H OCEAN
2093,-120.2,34.61,15.0,2958.0,690.0,1348.0,617.0,3.8582,-0.18491893499929407,NEAR OCEAN
2094,-120.97,37.63,39.0,2360.0,607.0,2047.0,605.0,1.7054,-0.8001752184933835,INLAND
2095,-121.62,37.09,37.0,1593.0,303.0,1030.0,287.0,3.9306,-1.1537627448469998,<1H OCEAN
2096,-117.17,32.81,26.0,2424.0,388.0,974.0,375.0,4.739,1.1462047195950107,NEAR OCEAN
2097,-117.09,32.76,31.0,1235.0,387.0,816.0,397.0,1.5517,1.208599579783717,NEAR OCEAN
2098,-122.24,37.81,52.0,1490.0,238.0,634.0,256.0,6.0302,-1.3684730003242307,NEAR BAY
2099,-121.34,38.58,18.0,1631.0,228.0,599.0,228.0,7.8031,-0.9170719141231446,INLAND
2100,-118.28,34.03,26.0,2107.0,809.0,2821.0,572.0,0.844,0.695652882892089,<1H OCEAN
2101,-121.88,37.41,23.0,3224.0,652.0,2183.0,655.0,4.3807,-1.1579090806321586,<1H OCEAN
2102,-117.11,33.15,14.0,8374.0,1407.0,2916.0,1295.0,4.7019,1.1054407436830929,<1H OCEAN
2103,-118.32,33.98,44.0,1448.0,314.0,861.0,310.0,2.2396,0.6290617310653905,<1H OCEAN
2104,-122.05,37.31,25.0,4601.0,696.0,2003.0,666.0,8.0727,-1.202169966242401,<1H OCEAN
2105,-122.3,38.28,31.0,1633.0,316.0,944.0,300.0,3.3977,-1.2963867046858801,NEAR BAY
2106,-121.43,38.62,36.0,1765.0,438.0,1008.0,382.0,2.0639,-0.9344065950562779,INLAND
2107,-123.23,39.77,25.0,2075.0,435.0,991.0,377.0,1.2281,-1.432066800980936,INLAND
2108,-116.95,33.79,20.0,2399.0,546.0,1726.0,542.0,1.8845,1.2529603770996278,INLAND
2109,-121.01,37.7,12.0,9148.0,1906.0,4656.0,1853.0,3.2447,-0.9223172786706353,INLAND
2110,-121.2,38.36,14.0,2634.0,463.0,1402.0,432.0,3.8897,-0.8204073388908406,INLAND
2111,-118.15,33.92,40.0,1335.0,281.0,804.0,282.0,4.3194,0.7200812949275389,<1H OCEAN
2112,-122.08,37.39,44.0,1498.0,430.0,848.0,400.0,2.8438,-1.3405476785904569,NEAR BAY
2113,-121.24,37.96,37.0,1175.0,260.0,951.0,267.0,2.875,-0.8238043368835015,INLAND
2114,-118.02,33.77,33.0,2683.0,436.0,1520.0,456.0,5.0091,0.7444597511101556,<1H OCEAN
2115,-121.3,38.14,17.0,3507.0,696.0,1867.0,709.0,3.2123,-0.8256527034383307,INLAND
2116,-118.27,33.99,30.0,504.0,140.0,529.0,123.0,1.9531,0.6899079598162676,<1H OCEAN
2117,-119.95,37.47,32.0,1312.0,315.0,600.0,265.0,1.5,-0.6428142820687017,INLAND
2118,-122.04,38.25,52.0,582.0,131.0,241.0,106.0,2.4,-0.8954909856991901,INLAND
2119,-121.84,37.4,25.0,1866.0,271.0,840.0,275.0,6.8677,-1.1648029883231452,<1H OCEAN
2120,-117.91,33.87,52.0,2031.0,506.0,1191.0,463.0,2.9076,0.6714742501208035,<1H OCEAN
2121,-117.94,33.88,35.0,1694.0,296.0,679.0,282.0,4.3333,0.7483063517783158,<1H OCEAN
2122,-119.01,35.44,20.0,3458.0,651.0,1465.0,621.0,2.5806,0.4248422046831372,INLAND
2123,-121.44,39.5,26.0,1652.0,325.0,790.0,292.0,3.0446,-0.7761464532805991,INLAND
2124,-122.25,40.15,15.0,1677.0,346.0,858.0,327.0,2.4375,-1.2784525535187483,INLAND
2125,-118.16,33.84,36.0,2444.0,432.0,1199.0,424.0,4.1538,0.7039455544624054,<1H OCEAN
2126,-118.3,33.89,37.0,2132.0,565.0,1369.0,565.0,3.285,0.6279127464502249,<1H OCEAN
2127,-117.66,33.46,26.0,2073.0,370.0,952.0,340.0,5.0877,0.8272865551076554,<1H OCEAN
2128,-118.32,34.11,42.0,2462.0,543.0,857.0,482.0,4.0833,0.61267621133609,<1H OCEAN
2129,-122.68,38.44,36.0,1311.0,259.0,648.0,268.0,3.4545,-1.5841324170052966,<1H OCEAN
2130,-121.84,39.73,52.0,957.0,263.0,513.0,223.0,1.3672,-1.080727288004815,INLAND
2131,-121.26,37.93,33.0,2109.0,531.0,2248.0,588.0,1.4583,-0.8585236546025979,INLAND
2132,-118.19,34.05,46.0,1051.0,302.0,1435.0,305.0,1.6667,0.6690264133319763,<1H OCEAN
2133,-117.74,34.07,42.0,2504.0,553.0,1550.0,509.0,3.0294,0.940636385186259,INLAND
2134,-121.62,39.15,23.0,1984.0,528.0,1043.0,452.0,1.9375,-1.0134867100912828,INLAND
2135,-118.92,35.38,33.0,3122.0,579.0,1733.0,545.0,3.8307,0.5513803799097147,INLAND
2136,-122.72,38.42,26.0,1168.0,253.0,937.0,248.0,1.9458,-1.5881788410847897,<1H OCEAN
2137,-122.01,38.25,16.0,1081.0,181.0,792.0,184.0,4.6779,-0.9800662445458519,INLAND
2138,-118.18,33.83,39.0,3622.0,745.0,1330.0,648.0,3.3125,0.6921559731937618,NEAR OCEAN
2139,-119.78,34.45,23.0,2077.0,306.0,705.0,256.0,6.4744,-0.14750200122720308,NEAR OCEAN
2140,-118.29,34.09,35.0,2624.0,1116.0,3548.0,1008.0,2.0132,0.6484945578175173,<1H OCEAN
2141,-122.47,37.78,52.0,2042.0,378.0,1153.0,408.0,4.1856,-1.421775895297291,NEAR BAY
2142,-122.36,37.94,26.0,1540.0,343.0,1007.0,338.0,1.3365,-1.3749173053397203,NEAR BAY
2143,-117.68,33.51,19.0,2930.0,428.0,1481.0,430.0,6.323,0.8987733805120104,<1H OCEAN
2144,-117.61,33.42,31.0,3959.0,856.0,1919.0,775.0,4.0313,1.143507103542016,NEAR OCEAN
2145,-121.9,37.67,15.0,2130.0,273.0,876.0,285.0,7.2639,-1.1650527675873112,<1H OCEAN
2146,-118.14,33.77,51.0,2812.0,621.0,1171.0,566.0,3.875,0.7004986006169125,NEAR OCEAN
2147,-122.42,37.77,52.0,1176.0,493.0,1136.0,436.0,1.375,-1.3822608157062055,NEAR BAY
2148,-118.12,34.0,31.0,3281.0,768.0,2385.0,733.0,2.7308,0.6812655972761174,<1H OCEAN
2149,-121.43,38.58,35.0,5298.0,954.0,1933.0,918.0,3.9167,-0.9807656264855169,INLAND
2150,-118.17,33.96,25.0,3297.0,1066.0,5027.0,1041.0,2.2817,0.6836634782121142,<1H OCEAN
2151,-122.13,37.72,26.0,2862.0,394.0,1030.0,397.0,7.912,-1.3075268598676888,NEAR BAY
2152,-118.3,33.97,42.0,944.0,200.0,567.0,190.0,2.6311,0.6336077136732137,<1H OCEAN
2153,-121.87,37.41,24.0,3308.0,548.0,1891.0,544.0,5.6683,-1.155711023107496,<1H OCEAN
2154,-123.36,39.01,35.0,1551.0,321.0,857.0,288.0,2.7232,-1.7556308597817818,<1H OCEAN
2155,-122.41,37.8,52.0,3260.0,1535.0,3260.0,1457.0,0.9,-1.3896542819255238,NEAR BAY
2156,-121.99,36.99,29.0,3119.0,507.0,1476.0,487.0,5.8123,-1.3035303916410317,NEAR OCEAN
2157,-119.05,35.42,35.0,2353.0,483.0,1368.0,455.0,2.325,0.3037991732682161,INLAND
2158,-116.9,34.25,16.0,3018.0,523.0,556.0,244.0,3.5288,1.4150171636906324,INLAND
2159,-118.35,33.99,48.0,2741.0,439.0,1115.0,459.0,5.0514,0.6277628788917261,<1H OCEAN
2160,-122.04,36.95,36.0,1862.0,364.0,1080.0,364.0,4.4567,-1.3759164223963833,NEAR OCEAN
2161,-122.01,36.95,52.0,1217.0,325.0,508.0,237.0,2.0547,-1.2919406337837203,NEAR OCEAN
2162,-122.02,37.95,25.0,1205.0,260.0,608.0,272.0,2.4519,-1.2982350712407078,NEAR BAY
2163,-118.05,33.87,18.0,4928.0,773.0,2952.0,754.0,5.8855,0.7583474781977945,<1H OCEAN
2164,-116.93,32.79,19.0,3354.0,,1948.0,682.0,3.0192,1.133066330299871,<1H OCEAN
2165,-117.22,34.12,30.0,2512.0,597.0,1390.0,523.0,2.3725,1.0825609630854722,INLAND
2166,-119.83,36.79,24.0,3505.0,819.0,2098.0,774.0,1.9575,-0.10069336712246577,INLAND
2167,-118.28,33.96,34.0,2074.0,562.0,1913.0,514.0,1.6156,0.6607836976144938,<1H OCEAN
2168,-119.71,36.82,12.0,2144.0,568.0,1320.0,566.0,2.3381,-0.08510714103849747,INLAND
2169,-118.27,33.96,38.0,977.0,295.0,1073.0,292.0,1.0208,0.6644804307241534,<1H OCEAN
2170,-118.26,33.89,36.0,2230.0,417.0,1395.0,381.0,2.8493,0.666128973867649,<1H OCEAN
2171,-122.48,37.74,52.0,2166.0,423.0,1072.0,370.0,4.131,-1.4443059849250781,NEAR OCEAN
2172,-118.08,34.12,34.0,2921.0,641.0,1541.0,562.0,3.6827,0.6939543838957587,<1H OCEAN
2173,-118.0,33.81,13.0,2782.0,605.0,1749.0,628.0,4.1276,0.7540512748541378,<1H OCEAN
2174,-118.2,33.98,43.0,1091.0,320.0,1418.0,316.0,2.1522,0.6797669216911219,<1H OCEAN
2175,-118.3,34.01,52.0,1908.0,428.0,1271.0,394.0,2.5885,0.6538897899235068,<1H OCEAN
2176,-122.44,37.76,38.0,2202.0,452.0,833.0,435.0,6.8939,-1.340747502001789,NEAR BAY
2177,-117.94,33.62,28.0,1765.0,390.0,832.0,349.0,6.5928,0.8145478126351818,<1H OCEAN
2178,-121.48,38.53,43.0,1378.0,280.0,708.0,280.0,2.3542,-0.9381033281659374,INLAND
2179,-117.32,34.1,27.0,2053.0,461.0,1737.0,463.0,3.1213,0.993839368453653,INLAND
2180,-122.1,37.89,21.0,3282.0,653.0,1398.0,601.0,5.2079,-1.2947381615423823,NEAR BAY
2181,-117.97,33.92,24.0,2017.0,416.0,900.0,436.0,3.0,0.7484062634839816,<1H OCEAN
2182,-118.3,34.06,21.0,3960.0,1490.0,3468.0,1335.0,1.8214,0.6631316226976541,<1H OCEAN
2183,-117.91,33.72,32.0,2436.0,504.0,2839.0,516.0,4.5607,0.7963139263510515,<1H OCEAN
2184,-118.33,34.04,33.0,1806.0,444.0,1161.0,393.0,2.5927,0.7336692868981787,<1H OCEAN
2185,-121.47,38.55,52.0,1384.0,295.0,561.0,244.0,2.0242,-0.8624202111235898,INLAND
2186,-117.82,33.68,3.0,3068.0,494.0,1357.0,486.0,7.9187,0.8437719865426224,<1H OCEAN
2187,-117.94,33.82,29.0,1422.0,409.0,1057.0,390.0,2.3347,0.7376157992720036,<1H OCEAN
2188,-122.28,37.86,52.0,938.0,195.0,393.0,189.0,3.8594,-1.3439946324359513,NEAR BAY
2189,-117.64,33.45,27.0,334.0,56.0,130.0,46.0,4.875,1.0491904533928738,NEAR OCEAN
2190,-122.13,39.0,23.0,3832.0,774.0,2435.0,747.0,2.2754,-1.0138364010611165,INLAND
2191,-118.44,34.2,28.0,1732.0,435.0,1198.0,417.0,2.9219,0.7015976293792434,<1H OCEAN
2192,-119.58,36.77,19.0,3225.0,548.0,1760.0,542.0,4.0227,-0.005677335033658257,INLAND
2193,-118.28,33.99,37.0,1971.0,513.0,1673.0,464.0,1.4625,0.6462465444400227,<1H OCEAN
2194,-121.4,38.55,26.0,2697.0,398.0,1088.0,389.0,5.0,-1.0010976585886429,INLAND
2195,-118.21,33.84,28.0,822.0,205.0,627.0,192.0,3.4583,0.7185326634897108,<1H OCEAN
2196,-119.01,35.36,38.0,1838.0,388.0,1203.0,373.0,1.6797,0.27652327762127027,INLAND
2197,-117.63,34.02,13.0,4864.0,729.0,2780.0,723.0,5.6168,0.932493581174443,INLAND
2198,-118.18,33.77,36.0,1833.0,688.0,1128.0,620.0,1.1483,0.6882094608199365,NEAR OCEAN
2199,-118.32,34.02,51.0,2010.0,460.0,1355.0,433.0,2.0304,0.6423499879190302,<1H OCEAN
2200,-121.49,38.53,42.0,1468.0,281.0,571.0,271.0,3.3906,-0.938103328165938,INLAND
2201,-120.39,38.0,33.0,2177.0,404.0,891.0,383.0,3.212,-0.7992260572895512,INLAND
2202,-118.21,34.05,26.0,745.0,258.0,694.0,236.0,1.3846,0.6588853752068298,<1H OCEAN
2203,-118.22,33.94,42.0,1046.0,287.0,1218.0,289.0,2.6538,0.6792673631627886,<1H OCEAN
2204,-118.19,33.91,33.0,915.0,225.0,826.0,212.0,2.7708,0.6879596815557706,<1H OCEAN
2205,-118.41,34.01,26.0,2503.0,449.0,1218.0,426.0,5.3683,0.6425997671831957,<1H OCEAN
2206,-118.12,34.14,25.0,3420.0,977.0,1718.0,947.0,3.1033,0.6402518421000343,<1H OCEAN
2207,-122.34,37.57,28.0,3751.0,949.0,1691.0,846.0,3.9728,-1.3439446765831164,NEAR OCEAN
2208,-122.53,38.32,22.0,3577.0,,1371.0,501.0,5.795,-1.413083576904308,<1H OCEAN
2209,-121.62,36.43,20.0,1335.0,290.0,717.0,243.0,4.7891,-1.1089023890027576,<1H OCEAN
2210,-117.87,33.72,37.0,2216.0,497.0,2445.0,506.0,3.8421,0.8131490487558511,<1H OCEAN
2211,-120.69,35.52,26.0,2758.0,571.0,1291.0,522.0,2.925,-0.2393208587346863,<1H OCEAN
2212,-121.87,37.66,27.0,1569.0,242.0,583.0,214.0,5.7519,-1.060994726135689,INLAND
2213,-117.73,33.51,5.0,4549.0,786.0,1238.0,632.0,6.1785,0.9187557216453044,<1H OCEAN
2214,-121.99,37.33,35.0,1802.0,291.0,841.0,315.0,4.8365,-1.188382150860432,<1H OCEAN
2215,-122.01,37.06,19.0,4113.0,767.0,2006.0,732.0,5.1121,-1.2203538966737002,NEAR OCEAN
2216,-119.64,37.61,30.0,2857.0,661.0,291.0,135.0,2.6838,-0.3022152774517247,INLAND
2217,-117.23,32.75,23.0,2415.0,653.0,1275.0,596.0,3.1389,1.1750792025326176,NEAR OCEAN
2218,-117.16,32.89,5.0,8576.0,1952.0,5006.0,1827.0,4.3598,0.9905422821666598,<1H OCEAN
2219,-117.98,33.76,24.0,1880.0,405.0,967.0,418.0,4.4545,0.7925672373885589,<1H OCEAN
2220,-118.07,34.11,47.0,832.0,194.0,419.0,156.0,3.1576,0.6505427477836812,<1H OCEAN
2221,-122.45,37.78,45.0,2747.0,699.0,1320.0,693.0,3.1576,-1.4012440397828327,NEAR BAY
2222,-122.22,38.08,37.0,2811.0,,1574.0,516.0,3.1053,-1.3176678979928342,NEAR BAY
2223,-118.25,34.0,32.0,1218.0,342.0,1292.0,304.0,1.5781,0.6510922621648456,<1H OCEAN
2224,-121.96,36.99,23.0,3209.0,748.0,1423.0,666.0,2.7375,-1.242184604361822,NEAR OCEAN
2225,-118.28,34.25,35.0,2045.0,450.0,1166.0,407.0,3.5214,0.6789176721929573,<1H OCEAN
2226,-118.38,34.3,39.0,1622.0,355.0,903.0,314.0,4.1125,0.6112774474567603,<1H OCEAN
2227,-118.37,34.08,22.0,3008.0,938.0,1224.0,816.0,3.2149,0.6657293270449831,<1H OCEAN
2228,-121.33,38.7,15.0,2226.0,421.0,1004.0,417.0,2.7868,-0.7893347984285718,INLAND
2229,-118.08,34.14,42.0,2690.0,589.0,1149.0,535.0,3.88,0.8035575250118702,INLAND
2230,-122.26,38.16,23.0,2840.0,491.0,1586.0,466.0,4.0337,-1.3296073468199767,NEAR BAY
2231,-118.43,34.29,50.0,1181.0,265.0,1196.0,269.0,3.2095,0.6337076253788814,<1H OCEAN
2232,-122.44,37.76,30.0,5089.0,1210.0,1935.0,1139.0,4.6053,-1.35823205049342,NEAR BAY
2233,-120.86,37.77,28.0,1208.0,232.0,535.0,232.0,2.3523,-0.6893731369092733,INLAND
2234,-117.89,33.82,21.0,1591.0,298.0,904.0,297.0,4.8906,0.7802281417387512,<1H OCEAN
2235,-121.37,38.6,36.0,1119.0,144.0,414.0,150.0,5.8336,-0.9071306994093333,INLAND
2236,-118.14,33.95,42.0,1413.0,228.0,630.0,219.0,6.8564,0.6212686180234064,<1H OCEAN
2237,-122.07,37.66,21.0,5031.0,1168.0,2461.0,1042.0,3.875,-1.306327919399692,NEAR BAY
2238,-118.56,34.41,4.0,17313.0,3224.0,6902.0,2707.0,5.6798,0.8352794915609728,<1H OCEAN
2239,-121.88,37.27,24.0,4567.0,688.0,2102.0,695.0,5.6895,-1.1599572705983219,<1H OCEAN
2240,-122.2,37.77,39.0,2689.0,597.0,1888.0,537.0,2.2562,-1.3408973695602884,NEAR BAY
2241,-118.34,34.17,49.0,3033.0,580.0,1284.0,561.0,4.1161,0.6289118635068907,<1H OCEAN
2242,-122.43,37.61,21.0,10252.0,2595.0,4790.0,2428.0,4.1692,-0.995752382335487,NEAR OCEAN
2243,-117.99,33.68,13.0,4000.0,883.0,1999.0,881.0,4.7245,0.7862727999315741,<1H OCEAN
2244,-121.91,37.33,52.0,2212.0,563.0,1195.0,532.0,2.894,-1.1745943354784605,<1H OCEAN
2245,-118.32,33.88,37.0,1402.0,254.0,722.0,251.0,6.4781,0.6430493698586954,<1H OCEAN
2246,-122.05,37.97,16.0,60.0,10.0,65.0,19.0,6.1359,-1.403442097307496,NEAR BAY
2247,-122.2,39.75,18.0,2603.0,576.0,1616.0,588.0,2.0192,-1.2473800130564776,INLAND
2248,-123.85,39.42,11.0,1804.0,506.0,895.0,451.0,1.7574,-2.0069087995329418,<1H OCEAN
2249,-118.9,34.2,16.0,6510.0,817.0,2304.0,778.0,7.9943,0.626563938423729,<1H OCEAN
2250,-120.86,37.6,25.0,1178.0,206.0,709.0,214.0,4.5625,-0.7882857255190734,INLAND
2251,-122.26,38.57,22.0,509.0,103.0,139.0,73.0,2.1979,-1.3270096424726492,INLAND
2252,-118.36,33.9,42.0,1935.0,388.0,1136.0,379.0,4.74,0.6360555504620434,<1H OCEAN
2253,-117.57,33.9,7.0,3797.0,850.0,2369.0,720.0,3.5525,1.159293153037317,INLAND
2254,-119.69,34.43,37.0,2801.0,497.0,1150.0,476.0,5.8311,0.20948252311907312,<1H OCEAN
2255,-121.92,36.56,39.0,2144.0,538.0,749.0,419.0,2.7039,-1.2987845856218734,NEAR OCEAN
2256,-121.47,38.61,35.0,1372.0,360.0,850.0,328.0,1.6331,-0.951491496725243,INLAND
2257,-118.4,34.1,27.0,3979.0,510.0,1351.0,520.0,15.0001,0.6803164360722862,<1H OCEAN
2258,-119.87,36.83,4.0,4833.0,784.0,2088.0,789.0,5.1781,-0.5501461750630551,INLAND
2259,-120.42,34.94,32.0,2844.0,551.0,1337.0,516.0,2.7188,-0.030405482186107655,<1H OCEAN
2260,-121.27,38.05,26.0,378.0,75.0,164.0,65.0,3.4107,-0.7576627877323032,INLAND
2261,-118.15,33.85,36.0,1435.0,249.0,606.0,234.0,4.1439,0.7191820895765402,<1H OCEAN
2262,-122.2,37.9,36.0,2107.0,287.0,740.0,280.0,10.3416,-1.3859075929630307,NEAR BAY
2263,-118.16,33.78,14.0,1709.0,558.0,1939.0,520.0,1.9808,1.094200676795616,NEAR OCEAN
2264,-122.38,37.59,49.0,1657.0,266.0,613.0,270.0,5.7837,-1.4063395367718223,NEAR OCEAN
2265,-118.2,33.9,26.0,1000.0,275.0,1178.0,263.0,2.12,0.6683270313923103,<1H OCEAN
2266,-118.23,33.91,33.0,677.0,182.0,984.0,174.0,2.5893,0.6541395691876732,<1H OCEAN
2267,-121.4,38.63,31.0,1540.0,452.0,1079.0,444.0,1.8571,-0.9146240773343183,INLAND
2268,-121.82,37.81,12.0,4711.0,659.0,2089.0,621.0,8.3209,-1.006892537517297,INLAND
2269,-118.29,34.08,43.0,3056.0,1345.0,3920.0,1304.0,1.925,0.6404017096585344,<1H OCEAN
2270,-118.55,34.17,36.0,2127.0,297.0,761.0,274.0,7.8392,0.5960409123426231,<1H OCEAN
2271,-117.85,33.81,32.0,1766.0,322.0,876.0,330.0,4.0417,0.7463580735178192,<1H OCEAN
2272,-117.83,33.81,28.0,1972.0,315.0,970.0,326.0,5.4298,0.7941658246792227,<1H OCEAN
2273,-122.47,37.74,52.0,1538.0,305.0,819.0,319.0,4.0846,-1.411734768877812,NEAR BAY
2274,-120.18,34.75,17.0,2074.0,382.0,1035.0,359.0,3.7958,-0.431550980436963,<1H OCEAN
2275,-116.99,33.2,17.0,2980.0,539.0,1531.0,505.0,3.1553,1.2692459851232607,<1H OCEAN
2276,-121.76,38.55,23.0,8800.0,1857.0,6330.0,1832.0,2.065,-0.9440980305059254,INLAND
2277,-118.36,33.86,35.0,2126.0,434.0,1044.0,433.0,5.5456,0.6519914675158434,<1H OCEAN
2278,-119.72,36.32,40.0,1185.0,221.0,676.0,256.0,2.2721,-0.051187116964731674,INLAND
2279,-117.12,32.59,28.0,2793.0,706.0,1825.0,676.0,2.6724,1.1909651637335863,NEAR OCEAN
2280,-122.26,37.54,5.0,3264.0,442.0,1607.0,453.0,9.1415,-1.288993238466561,NEAR BAY
2281,-117.58,34.1,4.0,6360.0,1584.0,3359.0,1396.0,3.5186,1.0413473844980567,INLAND
2282,-122.2,37.47,40.0,2959.0,389.0,985.0,365.0,9.9025,-1.3197660438118308,NEAR BAY
2283,-116.9,34.69,10.0,337.0,102.0,108.0,50.0,0.4999,1.485954474713821,INLAND
2284,-120.84,38.81,11.0,1280.0,286.0,609.0,248.0,3.1635,-0.658350552299837,INLAND
2285,-117.37,33.97,34.0,3676.0,697.0,2653.0,682.0,2.5804,1.087056989840463,INLAND
2286,-117.02,32.71,30.0,3187.0,592.0,2082.0,631.0,3.5388,1.2336774179060008,NEAR OCEAN
2287,-118.21,33.92,37.0,1705.0,403.0,1839.0,410.0,2.5833,0.6728230581473019,<1H OCEAN
2288,-121.64,40.9,24.0,2237.0,434.0,834.0,318.0,1.7538,-1.2688110739219345,INLAND
2289,-117.23,32.86,16.0,1675.0,354.0,604.0,332.0,5.2326,1.1825725804576028,NEAR OCEAN
2290,-122.92,38.97,20.0,2067.0,384.0,904.0,333.0,2.9934,-1.6451285133146734,<1H OCEAN
2291,-118.36,34.09,34.0,2832.0,883.0,1594.0,843.0,1.7558,0.6130259023059227,<1H OCEAN
2292,-117.9,33.74,19.0,1566.0,379.0,1032.0,330.0,2.2105,0.8466694260069514,<1H OCEAN
2293,-121.02,39.27,52.0,3720.0,707.0,1424.0,609.0,3.2,-0.8514798793531122,INLAND
2294,-122.19,37.76,52.0,2024.0,391.0,1030.0,350.0,2.4659,-1.3480910123682732,NEAR BAY
2295,-122.15,37.67,35.0,2472.0,398.0,1171.0,390.0,5.5797,-1.2807505227490765,NEAR BAY
2296,-119.18,34.16,12.0,460.0,101.0,405.0,103.0,5.2783,0.17101651643748414,NEAR OCEAN
2297,-122.53,37.93,37.0,1722.0,352.0,648.0,337.0,4.125,-1.3652258698900714,NEAR BAY
2298,-117.67,33.55,6.0,3157.0,721.0,1695.0,710.0,3.7609,0.9283472453892853,<1H OCEAN
2299,-119.85,36.82,15.0,1387.0,236.0,638.0,195.0,5.5842,-0.13995866744938587,INLAND
2300,-118.57,34.15,22.0,5791.0,706.0,2059.0,673.0,10.9201,0.7361171236870063,<1H OCEAN
2301,-117.88,33.83,22.0,3522.0,543.0,1706.0,524.0,6.4685,0.8233400427338299,<1H OCEAN
2302,-118.33,34.1,43.0,2732.0,1646.0,3049.0,1429.0,1.3157,0.6341572280543809,<1H OCEAN
2303,-117.8,33.75,29.0,3058.0,488.0,1197.0,474.0,5.3903,0.7231785578032001,<1H OCEAN
2304,-117.2,34.26,17.0,9419.0,1455.0,1382.0,459.0,6.2233,1.2099483878102142,INLAND
2305,-117.68,33.65,6.0,10395.0,1915.0,4783.0,1811.0,5.928,0.9361903142841025,<1H OCEAN
2306,-119.7,36.82,25.0,2379.0,540.0,1482.0,484.0,2.3173,0.0027652040951593893,INLAND
2307,-118.37,34.04,25.0,542.0,161.0,442.0,131.0,2.25,0.6965520882430871,<1H OCEAN
2308,-121.63,39.18,13.0,1907.0,347.0,821.0,367.0,2.0978,-1.0683382365021736,INLAND
2309,-118.97,35.38,32.0,1361.0,363.0,1483.0,297.0,1.625,0.2632849766204653,INLAND
2310,-121.75,39.4,29.0,1687.0,327.0,864.0,334.0,2.4943,-1.0166838846726103,INLAND
2311,-122.32,37.55,46.0,1437.0,266.0,607.0,263.0,4.8068,-1.3786140384493788,NEAR OCEAN
2312,-117.94,33.93,14.0,999.0,232.0,1037.0,244.0,2.7125,0.7841746541125765,<1H OCEAN
2313,-119.42,36.35,20.0,1469.0,303.0,1031.0,259.0,1.6645,0.1423918127640421,INLAND
2314,-122.31,38.0,29.0,3108.0,534.0,1687.0,516.0,4.3333,-1.311023769566015,NEAR BAY
2315,-119.96,38.94,27.0,1492.0,393.0,717.0,254.0,1.8906,-0.26090178715864154,INLAND
2316,-117.04,34.0,21.0,4624.0,852.0,2174.0,812.0,3.5255,1.1014442754564349,INLAND
2317,-117.9,33.71,15.0,539.0,71.0,287.0,66.0,6.3427,0.8476185872107819,<1H OCEAN
2318,-122.46,37.88,35.0,2492.0,409.0,812.0,373.0,8.8386,-1.3649760906259072,NEAR BAY
2319,-118.34,34.19,48.0,814.0,165.0,490.0,176.0,3.1406,0.6611833444371601,<1H OCEAN
2320,-118.36,34.2,14.0,1878.0,614.0,1874.0,559.0,2.5267,0.7050445832247365,<1H OCEAN
2321,-118.18,34.02,43.0,887.0,219.0,965.0,217.0,2.625,0.6844128160046122,<1H OCEAN
2322,-119.83,36.8,24.0,3756.0,681.0,1586.0,739.0,3.8571,-0.03505137649959805,INLAND
2323,-118.13,33.84,48.0,1895.0,294.0,881.0,293.0,6.3364,0.6499932334025142,<1H OCEAN
2324,-122.71,38.43,38.0,1689.0,526.0,1071.0,529.0,1.5026,-1.650323922009327,<1H OCEAN
2325,-119.72,34.43,36.0,1156.0,309.0,521.0,304.0,2.6014,-0.11263281594960743,<1H OCEAN
2326,-117.88,34.12,34.0,912.0,165.0,522.0,150.0,4.0417,0.7738837484289303,<1H OCEAN
2327,-117.23,32.74,16.0,735.0,139.0,299.0,134.0,4.6354,1.1870186513597616,NEAR OCEAN
2328,-122.46,37.66,15.0,6082.0,1284.0,3861.0,1198.0,5.4221,-1.3609296665464137,NEAR OCEAN
2329,-121.96,37.23,36.0,4423.0,632.0,1719.0,608.0,7.8407,-1.2139095916582112,<1H OCEAN
2330,-117.14,33.16,16.0,1660.0,,733.0,214.0,5.6874,1.2268334660678475,<1H OCEAN
2331,-121.29,37.87,29.0,488.0,108.0,308.0,115.0,2.6563,-0.7643069161591233,INLAND
